Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mj],Msin(i) Error Lower [Mj],Msin(i) Error Upper [Mj],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Impact Parameter,Impact Parameter Error Lower,Impact Parameter Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,ExoClock Priority,Transit Mid Time [days],ExoClock Ephemeris,Replaced Values,Transit,Transit Impact Parameter,Eclipse,Eclipse Impact Parameter,Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Eclipse Mid Time,Mass Flag,Planet Radius [Re],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Available Transits,Available Eclipses,Planet Semi-major Axis [m],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier,Dayside Emitting Temperature [K],Known,TIC,TFOPWG Disposition,Creation Date,Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,EB,VS,NASA PC,Star T Mag
TOI-5494,0.935,,,5386.0,-130.5,130.5,0.964626,-0.06,0.06,4.44016,-0.09,0.09,,,,,,,,,,,,,,,265.493,-3.3705,3.3705,,,,,,,,,12.375,10.724,,11.076,10.613,,,,,,11.7628,,,10.588,10.644,10.653,,110.662796,16.865756,,,,,,,,,,TOI-5494.01,0.46746528,-0.029653454,0.029653454,0.049799598,,,,,,0.082780518,-0.04587381,0.103168878,,,,,,,2.0760349,-0.0001085,0.0001085,0.031143942,,,6.942534266,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459576.893,-0.002297,0.002297,0.248,-0.000255731,0.000255731,2.043,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,7354.8,,,7354.8,,,1445.414261,,,2459577.931,True,5.239809321,13.8,17.2,7.6,26.31,32.79,-14.58,989159.426,,,726.6957588,,,169,172,4659067460.0,4,58,116,14.0,110.0,229.0,Transit,4,58,116,0,0,0,1,1468.9246493288706,False,14440334.0,PC,20/04/2022 19:54,-0.332385,0.332385,-0.304,0.304,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:46+00,2022-04-20 15:45:59+00,found in faint-star QLP search,"[44, 45, 46]",0.0,0.0,0.0,True,11.7628
TOI-5499,0.83,,,5019.04,-132.8,132.8,0.834871,-0.06,0.06,4.51391,-0.09,0.09,0.406,,,,,,,,,,,,,,335.455,-2.714,2.714,,,,,,,,,13.652,11.64,,12.087,11.509,,,,,,12.8935,,,11.505,11.569,11.373,,119.738513,22.790566,,,,,,,,,,TOI-5499.01,1.059274196,-0.074167047,0.074167047,0.130384048,,,,,,1.318132651,-0.825760047,2.217202696,,,,,,,4.8038446,-0.0001422,0.0001422,0.052388868,,,13.49345122,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459571.792,-0.001109,0.001109,1.7,-0.000847685,0.000847685,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,7336.8,,,7336.8,,,966.1490637,,,2459574.194,True,11.87338405,179.8,302.4,112.6,418.94,704.69,-262.45,197418.4309,,,145.0354035,,,73,74,7837263028.0,24,357,722,7.0,54.0,111.0,Eclipse,7,54,111,1,0,1,1,981.8639531587924,False,386772576.0,PC,20/04/2022 19:54,-0.831337,0.831337,-0.113,0.113,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:49+00,2022-04-20 15:44:59+00,found in faint-star QLP search,"[44, 45, 46]",0.0,0.0,0.0,True,12.8935
TOI-5504,1.13,,,6062.14,-144.6,144.6,1.19655,-0.07,0.07,4.33528,-0.09,0.09,0.111,,,,,,,,,,,,,,265.58,-3.8085,3.8085,,,,,,,,,11.311,10.041,,10.315,9.964,,,,,,10.8343,,,9.968,10.001,9.916,,114.621291,26.909495,,,,,,,,,,TOI-5504.01,0.440314945,-0.027049293,0.027049293,0.037815341,,,,,,0.07636196,-0.041028428,0.088727123,,,,,,,13.2414304,-0.001724,0.001724,0.114093211,,,20.50370574,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459563.048,-0.003449,0.003449,0.143,-0.000178906,0.000178906,3.989,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,14360.4,,,14360.4,,,946.6616497,,,2459569.669,True,4.935481736,6.0,7.1,3.3,24.27,28.2,-13.04,182048.0972,,,133.7434357,,,27,27,17068101425.0,9,109,216,151.0,1170.0,2333.0,Transit,9,109,216,0,0,0,1,962.0595712503272,False,95079513.0,PC,20/04/2022 19:54,-0.303195,0.303195,-0.455,0.455,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:51+00,2022-04-20 15:39:09+00,found in faint-star QLP search,"[44, 45, 46]",0.0,0.0,0.0,True,10.8343
TOI-5507,0.342153,,,3514.0,-157.0,157.0,0.356879,-0.01,0.01,4.86725,,,,,,,,,,,,,,,,,24.4583,-0.02695,0.02695,,,,,,,,,12.985,8.786,,9.394,8.567,,,,,,10.8055,,,8.435,8.269,8.182,,148.60167,6.646246,,,,,,,,,,TOI-5507.01,0.095739763,-0.012639329,0.012639329,0.027568098,,,,,,0.004813918,-0.001447322,0.002108056,,,,,,,1.507126,-0.0002242,0.0002242,0.017993245,,,10.84156307,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459577.455,-0.004202,0.004202,0.076,-0.00123566,0.00123566,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,2646.0,,,2646.0,,,754.6417162,,,2459578.209,True,1.073145154,1.7,0.8,0.6,1.53,0.67,-0.46,73341.0577,,,53.88073366,,,222,224,2691751087.0,5,61,122,507.0,3432.0,6805.0,Transit,5,61,122,0,0,0,1,766.9163308600317,False,377097547.0,PC,20/04/2022 19:54,-0.141674,0.141674,-0.276,0.276,PC,PC,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2022-04-20 19:54:52+00,2022-04-20 15:40:44+00,found in faint-star QLP search,"[45, 46]",0.0,0.0,0.0,True,10.8055
TOI-5510,1.46,,,6786.0,-128.7,128.7,1.76306,-0.09,0.09,4.10989,-0.09,0.09,,,,,,,,,,,,,,,620.47,-16.7175,16.7175,,,,,,,,,11.588,10.649,,10.866,10.788,,,,,,11.4769,,,10.361,10.397,10.356,,112.477813,26.019184,,,,,,,,,,TOI-5510.01,1.602101,-0.077480372,0.077480372,0.09338094,,,,,,1.02822779,-0.502598247,0.984524962,,,,,,,5.7380349,-0.0001502,0.0001502,0.071174553,,,8.680826272,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459574.245,-0.000998,0.000998,0.872,-5.76e-05,5.76e-05,5.045,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,18162.0,,,18162.0,,,1628.614605,,,2459577.114,True,17.95791924,90.7,86.8,44.3,326.8,312.91,-159.74,1594981.147,,,1171.76868,,,60,62,10647561582.0,2,26,51,1.0,5.0,10.0,Eclipse,1,5,10,0,0,0,2,1655.1048299771733,False,26865340.0,PC,20/04/2022 19:54,-0.868476,0.868476,-0.094,0.094,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:54+00,2022-04-20 15:41:29+00,found in faint-star QLP search,"[44, 45, 46]",0.0,0.0,0.0,True,11.4769
TOI-5511,0.51201,,,3628.0,-157.0,157.0,0.5143,-0.02,0.02,4.72491,-0.01,0.01,,,,,,,,,,,,,,,106.339,-0.431,0.431,,,,,,,,,14.828,10.854,,11.502,10.69,,,,,,12.8656,,,10.545,10.5,10.451,,141.997153,4.213192,,,,,,,,,,TOI-5511.01,0.537164521,-0.021215488,0.021215488,0.107331263,,,,,,0.099991062,-0.058994097,0.143568036,,,,,,,4.7174703,-6.6e-06,6.6e-06,0.044041317,,,18.41395945,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459575.042,-0.000869,0.000869,1.152,-0.000849744,0.000849744,1.205,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,4338.0,,,4338.0,,,597.8313553,,,2459577.401,True,6.021066767,18.9,27.2,11.2,31.78,45.63,-18.75,28894.21679,,,21.22742224,,,72,71,6588487253.0,2,36,73,102.0,690.0,1435.0,Transit,2,36,73,1,0,1,1,607.5553793651299,False,389040826.0,PC,20/04/2022 19:54,-0.237804,0.237804,-0.09,0.09,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:55+00,2022-04-20 15:49:24+00,found in faint-star QLP search,"[8, 35, 45, 46]",0.0,0.0,0.0,True,12.8656
TOI-5512,0.95,,,5429.0,-126.8,126.8,1.01706,-0.06,0.06,4.4011,-0.08,0.08,,,,,,,,,,,,,,,416.236,-4.9,4.9,,,,,,,,,13.291,11.581,,11.876,11.446,,,,,,12.5869,,,11.416,11.458,11.57,,182.490924,5.631749,,,,,,,,,,TOI-5512.01,1.005915017,-0.060001709,0.060001709,0.101636608,,,,,,1.043487596,-0.661646334,1.808806224,,,,,,,4.5589188,-0.0006926,0.0006926,0.052913749,,,11.18730214,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459573.139,-0.001301,0.001301,1.033,-0.000798508,0.000798508,1.873,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,6742.8,,,6742.8,,,1147.736413,,,2459575.418,True,11.27528204,132.4,229.4,83.9,331.65,574.89,-210.29,393254.9709,,,288.9086551,,,69,68,7915784185.0,33,489,978,9.0,61.0,130.0,Eclipse,9,61,130,1,0,1,1,1166.4049151557074,False,366698929.0,PC,20/04/2022 19:54,-0.672558,0.672558,-0.147,0.147,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:55+00,2022-04-20 15:42:54+00,found in faint-star QLP search,[46],0.0,0.0,0.0,True,12.5869
TOI-5516,1.14,,,6077.0,-123.1,123.1,2.02461,-0.15,0.15,3.88229,-0.09,0.09,,,,,,,,,,,,,,,857.001,-53.0815,53.0815,,,,,,,,,12.754,11.37,,11.646,11.278,,,,,,12.2614,,,11.232,11.257,11.568,,155.838203,13.472271,,,,,,,,,,TOI-5516.01,1.230377095,-0.109281123,0.109281123,0.06244998,,,,,,1.236736528,-0.733288766,1.799807658,,,,,,,4.3776584,-0.0013685,0.0013685,0.054728526,,,5.812671554,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459574.485,-0.006737,0.006737,0.39,-0.00123277,0.00123277,2.864,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,10310.4,,,10310.4,,,1782.322734,,,2459576.673,True,13.79127316,140.8,204.9,83.5,393.07,572.03,-233.06,2287464.179,,,1680.508191,,,75,75,8187270979.0,55,812,1614,6.0,47.0,94.0,Eclipse,6,47,94,1,0,1,1,1811.313100182427,False,70678449.0,PC,20/04/2022 19:54,-1.22493,1.22493,-0.622,0.622,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:57+00,2022-04-20 15:46:36+00,found in faint-star QLP search,"[45, 46]",0.0,0.0,0.0,True,12.2614
TOI-5518,1.060053427,,,6594.0,-189.1,189.1,1.12,-0.06,0.06,,,,,,,,,,,,,,,,,,405.733,-66.2285,66.2285,,,,,,,,,11.887,10.497,,10.565,10.287,,,,,,10.927,,,9.986,10.028,10.019,,124.152799,16.392612,,,,,,,,,,TOI-5518.01,1.049920867,-0.055384786,0.055384786,0.096332757,,,,,,1.277670566,-0.803137777,2.160379581,,,,,,,4.469996,-6e-05,6e-05,0.054168672,,,10.40000563,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459572.28,-0.000495,0.000495,0.928,-5.01e-05,5.01e-05,3.524,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,"Star Mass, ",,,,,,,,,12686.4,,,12686.4,,,1445.829754,,,2459574.515,True,11.76854277,151.6,256.4,95.3,406.08,686.63,-255.26,990681.3731,,,727.8138724,,,79,79,8103517985.0,11,162,323,1.0,11.0,22.0,Eclipse,1,11,22,0,0,0,2,1469.3468917238326,False,386620582.0,APC,20/04/2022 19:54,-0.620807,0.620807,-0.1,0.1,PC,APC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 19:54:58+00,2022-04-20 15:41:58+00,found in faint-star QLP search,"[44, 45, 46]",0.0,0.0,0.0,True,11.3486
TOI-5541,1.04,,,5805.0,-130.7,130.7,0.939653,-0.05,0.05,4.50917,-0.08,0.08,,,,,,,,,,,,,,,378.277,-2.644,2.644,,,,,,,,,12.88,11.402,,11.684,11.371,,,,,,12.2916,,,11.271,11.308,11.309,,80.729774,-53.765798,,,,,,,,,,TOI-5541.01,0.539413341,-0.033223895,0.033223895,0.058991525,,,,,,0.100525942,-0.05937166,0.144920967,,,,,,,9.0182382,-7.65e-05,7.65e-05,0.085909262,,,19.65965494,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459327.82,-0.004353,0.004353,0.348,-0.000612327,0.000612327,3.199,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,11516.4,,,11516.4,,,925.761852,,,2459332.329,True,6.046273744,9.6,13.7,5.6,31.95,46.06,-18.87,166482.2973,,,122.3078669,,,137,138,12851842627.0,7,109,216,157.0,1311.0,2574.0,Transit,7,109,216,1,0,1,1,940.8198265006796,False,231721006.0,PC,20/04/2022 22:46,-0.372406,0.372406,-0.435,0.435,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-04-20 22:46:12+00,2022-04-20 18:45:24+00,actual source of signal previous alerted as TOI 2448.01 on TIC 231721005,"[3, 4, 6, 7, 10, 13, 27, 30, 31, 32, 33, 34, 37]",0.0,0.0,0.0,True,12.2916
TOI-5543,0.845,,,5058.0,-128.443,128.443,0.853329,-0.0515628,0.0515628,4.50269,-0.087051,0.087051,,,,,,,,,,,,,,,125.194,-0.687,0.687,,,,,,,,,11.565,9.49,,9.874,9.37,,,,,,10.659,,,9.328,9.375,9.314,,66.142172,23.270782,,,,,,,,,,TOI-5543.01,0.347210497,-0.05954958,0.05954958,0.041813044,,,,,,0.055564574,-0.025957403,0.04873699,,,,,,,3.5424519,-0.0001943,0.0001943,0.042996359,,,10.83474223,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459474.857,-0.0016,0.0016,0.174833064,-0.012827908,0.012827908,2.250944,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,8103.3984,,,8103.3984,,,1086.562058,,,2459476.628,True,3.891875772,8.3,7.3,3.9,17.66,15.49,-8.25,315819.9476,,,232.0202492,,,101,97,6432163746.0,3,43,87,26.0,207.0,406.0,Transit,3,43,87,0,0,0,1,1104.235527954596,False,17385917.0,PC,17/05/2022 20:08,-0.6674901,0.6674901,-0.1800962,0.1800962,PC,PC,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2022-05-17 20:08:25+00,2022-05-17 14:19:37+00,host is variable,"[43, 44]",0.0,0.0,0.0,True,10.659
TOI-5546,1.5,,,6887.55,-102.486,102.486,2.29041,-0.125246,0.125246,3.89433,-0.0951623,0.0951623,-0.232995,,,,,,,,,,,,,,924.313,-34.1965,34.1965,,,,,,,,,13.435,11.111,,11.389,10.974,,,,,,12.3047,,,10.809,10.793,10.834,,71.4759,24.113784,,,,,,,,,,TOI-5546.01,1.78279166,-0.261791368,0.261791368,0.079987626,,,,,,0.953627787,-0.423907987,0.765350091,,,,,,,9.8479326,-0.0007167,0.0007167,0.102947548,,,9.665096323,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459478.725,-0.001833,0.001833,0.639802027,-0.05708632,0.05708632,1.8182865,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,6545.8314,,,6545.8314,,,1566.558702,,,2459483.649,True,19.98327736,69.0,55.4,30.7,303.09,243.25,-134.73,1365454.246,,,1003.144472,,,35,35,15400734046.0,9,133,265,6.0,44.0,88.0,Eclipse,6,44,88,0,0,0,1,1592.0395608510537,False,59744366.0,PC,17/05/2022 20:08,-2.9344144,2.9344144,-0.2556298,0.2556298,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-05-17 20:08:27+00,2022-05-17 14:20:32+00,variable host,"[43, 44]",0.0,0.0,0.0,True,12.3047
TOI-5552,1.0,,,5639.5,-114.529,114.529,0.883211,-0.0479799,0.0479799,4.54594,-0.075829,0.075829,0.07,,,,,,,,,,,,,,287.606,-4.359,4.359,,,,,,,,,12.624,10.901,,11.271,10.848,,,,,,11.9901,,,10.77,10.813,11.016,,82.384951,33.246886,,,,,,,,,,TOI-5552.01,0.833809764,-0.050279862,0.050279862,0.097014791,,,,,,0.427652146,-0.27612384,0.783630396,,,,,,,28.6493367,-0.0001702,0.0001702,0.183260914,,,44.61786532,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459483.007,-0.001442,0.001442,0.941186958,-0.029389423,0.029389423,4.271362,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,15376.9032,,,15376.9032,,,596.9957082,,,2459497.332,True,9.346157576,28.4,52.1,18.3,135.92,249.06,-87.76,28789.16551,,,21.15024528,,,12,13,27415442560.0,9,131,262,229.0,1547.0,3196.0,Transit,9,131,262,0,0,0,1,606.706140214467,False,3224605.0,PC,17/05/2022 20:08,-0.563586,0.563586,-0.1495356,0.1495356,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-05-17 20:08:53+00,2023-05-19 14:07:03+00,,"[43, 44, 45, 59]",0.0,0.0,0.0,True,11.9901
TOI-5554,0.609365,,,3997.0,-157.0,157.0,0.626722,-0.0186708,0.0186708,4.6288,-0.011405,0.011405,,,,,,,,,,,,,,,39.4478,-0.0655,0.0655,,,,,,,,,11.089,8.027,,8.66,7.898,,,,,,9.83733,,,7.784,7.827,7.762,,104.74387,28.715768,,,,,,,,,,TOI-5554.01,0.262620491,-0.056970497,0.056970497,0.043061496,,,,,,0.038196712,-0.01475639,0.023943738,,,,,,,26.694279,-0.0029534,0.0029534,0.14819982,,,50.84826569,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459515.172,-0.002107,0.002107,0.185429243,-0.012074404,0.012074404,3.7831301,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,13619.26836,,,13619.26836,,,396.3520219,,,2459528.519,True,2.943708028,3.6,2.3,1.4,12.14,7.61,-4.69,5586.059653,,,4.103853991,,,14,13,22170377514.0,6,42,82,13472.0,57747.0,137993.0,Transit,6,42,82,0,0,0,1,402.7988843228155,False,91287873.0,PC,17/05/2022 20:08,-0.6385812,0.6385812,-0.3150192,0.3150192,PC,PC,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2022-05-17 20:08:54+00,2022-05-17 14:48:30+00,CTOI from Nora Eisner,"[44, 45]",0.0,0.0,0.0,True,9.83733
TOI-5572,0.72,,,4571.0,-123.5,123.5,0.724642,-0.06,0.06,4.57515,-0.09,0.09,,,,,,,,,,,,,,,78.0645,-0.46075,0.46075,,,,,,,,,11.065,8.958,,9.493,8.863,,,,,,10.4309,,,8.785,8.852,8.762,,105.078049,37.198901,,,,,,,,,,TOI-5572.01,0.238715362,-0.019493298,0.019493298,0.033852622,,,,,,0.033603038,-0.012144918,0.018972502,,,,,,,5.8586824,-3.03e-05,3.03e-05,0.057005702,,,16.91602067,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459960.726,-0.003205,0.003205,0.1146,-0.00902135,0.00902135,2.168,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,7804.8,,,7804.8,,,785.8635031,,,2459963.655,True,2.67575589,4.7,2.7,1.7,10.68,6.03,-3.86,86388.4661,,,63.46614133,,,63,63,8527931683.0,8,95,190,234.0,1447.0,2891.0,Transit,8,95,190,0,0,0,1,798.6459651799626,False,9151337.0,PC,17/05/2022 20:13,-0.2185,0.2185,-0.323,0.323,PC,PC,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2022-05-17 20:13:10+00,2023-02-27 10:35:01+00,found in faint-star QLP search,"[20, 47, 60]",0.0,0.0,0.0,True,10.4309
TOI-5581,0.814,,,4947.0,-123.5,123.5,0.794396,-0.0501181,0.0501181,4.54862,-0.09,0.09,,,,,,,,,,,,,,,191.145,-0.8725,0.8725,,,,,,,,,12.583,10.563,,11.052,10.473,,,,,,11.8294,,,10.416,10.479,10.463,,118.065411,70.165569,,,,,,,,,,TOI-5581.01,0.87409022,-0.059745816,0.059745816,0.113071891,,,,,,0.53535177,-0.345123336,0.971436138,,,,,,,33.5372399,-0.0003609,0.0003609,0.190072047,,,51.44990921,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459390.963,-0.001636,0.001636,1.278525256,-0.040530212,0.040530212,3.8612901,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,13900.64436,,,13900.64436,,,487.6796191,,,2459407.732,True,9.797660434,38.7,70.2,25.0,170.15,308.75,-109.69,12815.3288,,,9.414908098,,,15,16,28434373566.0,8,102,205,382.0,2929.0,5013.0,Transit,8,102,205,0,0,0,1,495.6119706691763,False,456306892.0,PC,17/05/2022 20:13,-0.6696897,0.6696897,-0.129611,0.129611,PC,PC,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2022-05-17 20:13:14+00,2022-11-15 19:05:36+00,found in faint-star QLP search; period updated to ~33.5 days with spoc-s14-s50-b0A-PC,"[20, 26, 40, 47]",0.0,0.0,0.0,True,11.8294
TOI-5584,0.64,,,4092.4,-121.2,121.2,0.74509,-0.07,0.07,4.49983,-0.11,0.11,0.128,,,,,,,,,,,,,,69.0641,-0.1898,0.1898,,,,,,,,,11.828,8.995,,9.624,8.858,,,,,,10.7314,,,8.8,8.853,8.756,,135.324512,47.452351,,,,,,,,,,TOI-5584.01,0.29183058,-0.027661926,0.027661926,0.040249224,,,,,,0.043954536,-0.018217377,0.031180347,,,,,,,18.6300789,-0.0001865,0.0001865,0.118526009,,,34.20647594,,,90.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2459580.448,-0.003272,0.003272,0.162,-0.000291482,0.000291482,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.3,0.8,,,,,,,,,,12240.0,,,12240.0,,,494.7763257,,,2459589.763,True,3.27112335,4.5,3.3,1.9,13.97,9.91,-5.79,13566.73499,,,9.966936088,,,21,21,17731238525.0,8,82,166,2815.0,15843.0,31299.0,Transit,8,82,166,0,0,0,1,502.82410760342407,False,29169215.0,PC,17/05/2022 20:13,-0.310062,0.310062,-0.44,0.44,PC,PC,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2022-05-17 20:13:15+00,2022-05-17 15:42:25+00,found in faint-star QLP search,"[21, 47]",0.0,0.0,0.0,True,10.7314
